@relation 'city_day-weka.filters.unsupervised.attribute.Remove-R2,15-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.attribute.Remove-R14-15-weka.filters.unsupervised.attribute.NumericTransform-R8,11-12-Cjava.lang.Math-Mlog-weka.filters.unsupervised.attribute.NumericTransform-R2-7,9-10-Cjava.lang.Math-Mcbrt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.instance.SpreadSubsample-M-1.0-X0.0-S1'

@attribute City {Ahmedabad,Aizawl,Amaravati,Amritsar,Bengaluru,Bhopal,Brajrajnagar,Chandigarh,Chennai,Coimbatore,Delhi,Ernakulam,Gurugram,Guwahati,Hyderabad,Jaipur,Jorapokhar,Kochi,Kolkata,Lucknow,Mumbai,Patna,Shillong,Talcher,Thiruvananthapuram,Visakhapatnam}
@attribute PM2.5 numeric
@attribute PM10 numeric
@attribute NO numeric
@attribute NO2 numeric
@attribute NOx numeric
@attribute NH3 numeric
@attribute CO numeric
@attribute SO2 numeric
@attribute O3 numeric
@attribute Benzene numeric
@attribute Toluene numeric
@attribute AQI_Bucket {Poor,'Very Poor',Severe,Moderate,Satisfactory,Good}

@data
Delhi,0.393192,0.607801,0.477323,0.524408,0.307707,0.499522,?,0.403257,0.496534,0.433022,?,Satisfactory
Chennai,0.255029,0.489155,0.258606,0.314888,0.390539,0.654559,0.45806,0.320387,0.362656,0.214683,0.21469,Satisfactory
Thiruvananthapuram,0.187126,0.2662,0.131932,0.243697,0.238479,0.388686,0.46589,0.244338,0.216516,0.545059,0.639541,Satisfactory
Ernakulam,0.248587,0.345662,0.240141,0.413158,0.265889,0.395343,0.535175,0.222142,0.496534,0.181428,0.317124,Satisfactory
Thiruvananthapuram,0.269913,0.355093,0.211553,0.254858,0.314357,0.230498,0.398158,0.280136,0.525012,0.545059,0.639541,Satisfactory
Visakhapatnam,0.255411,0.400572,0.29878,0.424186,0.419184,0.246965,0.24532,0.305812,0.367582,0.541244,0.620185,Satisfactory
Jorapokhar,0.398158,0.422697,0.240621,0.269176,0.440314,0.388686,0.347964,0.527392,0.255831,0.545059,0.639541,Satisfactory
Bengaluru,0.278934,0.334703,0.290493,0.437928,0.413077,0.403166,0.459216,0.245583,0.203125,?,?,Satisfactory
Chennai,0.185079,0.489155,0.234383,0.249324,0.313553,0.510366,0.418877,0.276144,0.489056,0.296307,?,Satisfactory
Gurugram,0.319647,0.433788,0.230193,0.238803,0.320908,0.388686,0.526621,0.350849,0.494993,0.494456,0.596287,Satisfactory
Bengaluru,0.363579,0.47145,0.311507,0.425979,0.480228,0.325212,0.504828,0.307994,0.508626,0.467169,0.761832,Satisfactory
Thiruvananthapuram,0.221608,0.312332,0.209308,0.269512,0.320737,0.22852,0.398158,0.282095,0.532145,0.545059,0.639541,Satisfactory
Chandigarh,0.292678,0.442239,0.175171,0.201113,0.299387,0.405621,0.372148,0.433824,0.609168,0.550589,0.392041,Satisfactory
Bengaluru,0.285874,0.393972,0.164589,0.379565,0.342299,0.388686,0.46589,0.285753,0.560808,0.423596,0.420588,Satisfactory
Shillong,0.398158,0.28833,0.327382,0.413158,0,0.388686,0.404237,0.283066,0.491188,?,?,Satisfactory
Thiruvananthapuram,0.246931,0.395112,0.158634,0.23558,0.246569,0.150906,0.461489,0.295904,0.482767,0.545059,0.639541,Satisfactory
Amaravati,0.268087,0.394126,0.346097,0.461736,0.463815,0.156939,0.459216,0.357219,0.416018,0,0.223577,Satisfactory
Chennai,0.32863,0.352926,0.271008,0.316731,0.38657,0.400904,0.460359,0.288958,0.503433,0.129252,0.129257,Satisfactory
Amritsar,0.320126,0.387977,0.361777,0.295731,0.436513,0.309094,0.393894,0.308327,0.394728,0.499424,0.439111,Satisfactory
Bengaluru,0.332126,0.434925,0.26381,0.439391,0.398355,0.4918,0.535721,0.27695,0.45445,0.417447,0.478856,Satisfactory
Visakhapatnam,0.26401,0.363959,0.29787,0.424963,0.420185,0.255525,0.24532,0.296796,0.311107,0.507426,0.5995,Satisfactory
Bengaluru,0.303932,0.404605,0.295194,0.471868,0.426382,0.388686,0.455708,0.196084,0.302013,?,0.064628,Satisfactory
Chennai,0.286537,0.489155,0.457434,0.480261,0.530498,0.388579,0.430166,0.309818,0.396121,?,0.3073,Satisfactory
Chennai,0.314257,0.489155,0.278359,0.385228,0.371736,0.502956,0.455708,0.305643,0.556986,0.464649,0.509442,Satisfactory
Ernakulam,0.162641,0.232469,0.118783,0.035979,0.134485,0.21511,0.540505,0.212044,0.496534,0.274526,0.415318,Satisfactory
Visakhapatnam,0.184831,0.313136,0.218204,0.306955,0.306117,0.282595,0.379922,0.375196,0.527108,0.51367,0.592474,Satisfactory
Lucknow,0.288469,0.489155,0.238693,0.312853,0.440314,0.388686,0.507012,0.23315,0.42248,0.470826,0.536067,Satisfactory
Kolkata,0.34311,0.438394,0.164811,0.354568,0.387804,0.24922,0.413629,0.185044,0.471729,0.575226,0.643791,Satisfactory
Lucknow,0.30633,0.489155,0.259135,0.313109,0.440314,0.388686,0.52237,0.259289,0.451499,0.439095,0.527684,Satisfactory
Jaipur,0.276344,0.380545,0.261126,0.319297,0.397911,0.287968,0.423869,0.337869,0.42615,0.394769,0.514066,Satisfactory
Amritsar,0.287196,0.455036,0.320633,0.271617,0.400619,0.302811,0.436099,0.377756,0.474727,0.453107,0.437416,Satisfactory
Chennai,0.318299,0.489155,0.286635,0.384178,0.361171,0.399066,0.450835,0.256786,0.476323,0.53752,0.595506,Satisfactory
Visakhapatnam,0.262111,0.384213,0.297121,0.378666,0.394373,0.222395,0.418877,0.216118,0.297795,0.487725,0.573872,Satisfactory
Bengaluru,0.307019,0.407473,0.279567,0.409871,0.44109,0.339239,0.473164,0.286703,0.42007,0.317112,0.48674,Satisfactory
Lucknow,0.34945,0.489155,0.23723,0.295258,0.440314,0.388686,0.521122,0.218863,0.403329,0.320169,0.435689,Satisfactory
Shillong,0.228486,0.274726,0.104851,0.189715,0.160368,0.193286,0.347964,0.29892,0.505748,0.30377,0.381752,Satisfactory
Mumbai,0.237857,0.489155,0.327382,0.413158,0.399739,0.388686,0.474162,0.492185,0.527742,0.689257,0.639541,Satisfactory
Patna,0.352772,0.489155,0.305021,0.395229,0.493283,0.388686,0.379922,0.235834,0.181194,0.167056,0.371928,Satisfactory
Chennai,0.314092,0.342478,0.215929,0.369134,0.410844,0.68839,0.463713,0.286134,0.407249,0.064626,0.193885,Satisfactory
Chennai,0.265307,0.306072,0.186839,0.291909,0.343648,0.39138,0.462607,0.296974,0.580924,0.371915,0.51739,Satisfactory
Talcher,0.218214,0.2402,0.327382,0.413158,0,0.388686,0.404237,0.425223,0.496534,?,0.639541,Satisfactory
Bengaluru,0.328234,0.391408,0.249664,0.408988,0.363521,0.362826,0.422232,0.284415,0.630403,0.589487,0.576795,Satisfactory
Lucknow,0.29106,0.489155,0.207941,0.307396,0.180112,0.388686,0.582159,0.271424,0.459192,0.239144,0.181435,Satisfactory
Chennai,0.382883,0.489155,0.268347,0.341591,0.417926,0.582032,0.455708,0.41918,0.303646,0.279308,0.552121,Satisfactory
Mumbai,0.248837,0.442877,0.361423,0.308011,0.455812,0.388686,0.529552,0.480689,0.345615,0.252486,0.639541,Satisfactory
Hyderabad,0.295167,0.405169,0.240381,0.393725,0.367218,0.278765,0.420568,0.239246,0.412179,0.373626,0.542934,Satisfactory
Thiruvananthapuram,0.30242,0.376189,0.276482,0.384003,0.38592,0.287357,0.470109,0.327102,0.522163,0.545059,0.639541,Satisfactory
Mumbai,0.211999,0.351305,0.313187,0.286202,0.41053,0.2725,0.374805,0.336877,0.296756,0.505386,0.639541,Satisfactory
Chennai,0.301357,0.489155,0.2028,0.308536,0.341621,0.785858,0.455708,0.251173,0.446171,0.462713,0.571263,Satisfactory
Chennai,0.321556,0.489155,0.209308,0.358993,0.402804,0.388686,0.418877,0.312764,0.407542,?,0.193885,Satisfactory
Bengaluru,0.294613,0.273067,0.207483,0.345187,0.324881,0.434587,0.357715,0.181799,0.480619,0.471421,0.529931,Satisfactory
Bhopal,0.256879,0.389374,0.307157,0.42277,0.422616,0.492481,0.506289,0.314057,0.454031,0.545059,0.639541,Satisfactory
Lucknow,0.281642,0.489155,0.25442,0.348085,0.366366,0.420416,0.479011,0.274314,0.42371,0.460068,0.581472,Satisfactory
Kolkata,0.294724,0.362863,0.277423,0.395728,0.458217,0.300758,0.427066,0.273493,0.328962,0.666038,0.627258,Satisfactory
Chennai,0.29204,0.489155,0.223454,0.411216,0.341998,0.388686,0.235569,0.187417,0.501049,0.370172,0.405012,Satisfactory
Hyderabad,0.368882,0.45158,0.281317,0.543734,0.324547,0.450993,0.357715,0.575378,0.525195,0.181428,0.455267,Satisfactory
Hyderabad,0.288967,0.489155,0.223454,0.300202,0.36485,0.388686,0.433176,0.309323,0.340295,0.378577,0.532125,Satisfactory
Amritsar,0.302632,0.415981,0.348882,0.354568,0.423158,0.329797,0.438941,0.301364,0.431614,0.450913,0.467186,Satisfactory
Bengaluru,0.398158,0.435565,0.239781,0.436871,0.443522,0.523531,0.413629,0.24583,0.496534,0.545059,0.454558,Satisfactory
Jaipur,0.281843,0.381316,0.242049,0.390799,0.420234,0.415281,0.445719,0.316616,0.418681,0.352821,0.506226,Satisfactory
Jorapokhar,0.364464,0.479797,0.253874,0.275636,0.440314,0.237987,0.558343,0.383909,0.389938,0.545059,0.639541,Satisfactory
Patna,0.248986,0.352711,0.384624,0.454914,0.408745,0.191005,0.45689,0.213626,0.37835,0.473767,0.544846,Satisfactory
Thiruvananthapuram,0.213954,0.321907,0.131932,0.238941,0.235973,0.388686,0.462607,0.223022,0.349436,0.545059,0.639541,Satisfactory
Jorapokhar,0.398158,0.36091,0.230064,0.246997,0.440314,0.242065,0.333324,0.475202,0.43168,0.545059,0.639541,Satisfactory
Bengaluru,0.254072,0.39123,0.202162,0.344473,0.369942,0.283434,0.423869,0.247552,0.489525,0.334111,0.442412,Satisfactory
Kolkata,0.274468,0.330659,0.313946,0.3697,0.454792,0.298488,0.400224,0.230136,0.379438,0.718571,0.65799,Satisfactory
Thiruvananthapuram,0.296928,0.380451,0.127112,0.278504,0.259504,0.21596,0.480889,0.294646,0.533257,0.545059,0.639541,Satisfactory
Bengaluru,0.307568,0.482811,0.194406,0.447411,0.380641,0.542842,0.476129,0.253772,0.584755,?,0.313963,Satisfactory
Coimbatore,0.249483,0.264942,0.089328,0.460987,0.473642,0.388686,0.511246,0.29892,0.400701,?,?,Satisfactory
Amritsar,0.398158,0.412899,0.306211,0.29094,0.408692,0.281011,?,0.210119,0.436695,0.56405,0.595975,Satisfactory
Bengaluru,0.274552,0.372275,0.248081,0.410648,0.357002,0.389867,0.418877,0.285181,0.460656,0.459395,0.483144,Satisfactory
Brajrajnagar,0.287699,0.367237,0.12777,0.31905,0.285801,0.420619,0.505561,0.236893,0.353563,0.636375,0.639541,Satisfactory
Bengaluru,0.2353,0.473972,0.28332,0.441116,0,0.39317,0.430166,0.26526,0.346109,0.425559,0.439111,Satisfactory
Chennai,0.363604,0.489155,0.391331,0.394729,0.474544,0.372647,0.441706,0.36659,0.452407,0.150057,0.358984,Satisfactory
Patna,0.327225,0.489155,0.226535,0.456574,0.333738,0.388686,0.408098,0.382557,0.608753,0.489209,0.767534,Satisfactory
Visakhapatnam,0.298851,0.424847,0.195761,0.403823,0.364452,0.279945,0.44958,0.283453,0.54666,0.544011,0.600249,Satisfactory
Bengaluru,0.398158,0.392561,0.211405,0.398478,0.469641,0.388686,0.460359,0.230136,0.496534,?,0.400038,Satisfactory
Bengaluru,0.200433,0.489155,0.153059,0.278188,0.263753,0.362358,0.525424,0.187025,0.320543,0.545059,0.530247,Satisfactory
Chennai,0.293834,0.489155,0.257437,0.31748,0.359747,0.393342,0.474162,0.350981,0.42588,0.653778,0.583815,Satisfactory
Bengaluru,0.320349,0.437129,0.253874,0.385868,0.407952,0.339012,0.450835,0.271632,0.548771,0.392026,0.494474,Satisfactory
Visakhapatnam,0.238823,0.377738,0.2634,0.410338,0.394656,0.27725,0.396048,0.427357,0.408492,0.546433,0.616374,Satisfactory
Chandigarh,0.347562,0.448783,0.329949,0.506232,0.566404,0.218142,0.45689,0.36805,0.278437,0.609316,0.504991,Satisfactory
Amaravati,0.335967,0.39533,0.126781,0.301575,0.275044,0.326511,0.438941,0.429654,0.58412,0.407387,0.499442,Satisfactory
Ahmedabad,0.298164,0.417841,0.186475,0.397217,0.322441,0.388686,0.366616,0.438098,0.508286,0.538393,0.720054,Satisfactory
Bengaluru,0.255125,0.358494,0.202481,0.322391,0.35631,0.244537,0.422232,0.308659,0.388983,0.341574,0.473204,Satisfactory
Hyderabad,0.316583,0.398989,0.175975,0.296954,0.281863,0.290087,0.374805,0.298568,0.506776,0.432121,0.529613,Satisfactory
Chandigarh,0.398158,0.410407,0.234508,0.168257,0.297706,0.125784,0.409975,0.354255,0.476268,0.556495,0.487743,Satisfactory
Chennai,0.314948,0.489155,0.257863,0.364612,0.350237,0.545283,0.44958,0.329926,0.360192,?,0.511396,Satisfactory
Hyderabad,0.283475,0.489155,0.284043,0.266467,0.379971,0.388686,0.423869,0.335307,0.385606,0.545059,0.639541,Satisfactory
Visakhapatnam,0.2735,0.406646,0.335283,0.455383,0.454408,0.239971,0.463713,0.357219,0.242518,0.572856,0.654971,Satisfactory
Mumbai,0.212261,0.363755,0.303582,0.36306,0.451011,0.388686,0.490639,0.342478,0.45972,0.348483,0.639541,Satisfactory
Thiruvananthapuram,0.202935,0.290296,0.15673,0.291134,0.278268,0.170028,0.455708,0.296974,0.471674,0.545059,0.639541,Satisfactory
Hyderabad,0.328081,0.464474,0.170222,0.446881,0.385209,0.32341,0.413629,0.318982,0.471394,0.460736,0.655302,Satisfactory
Hyderabad,0.247686,0.395374,0.165254,0.332588,0.296307,0.298678,0.372148,0.321472,0.422686,0.264156,0.46273,Satisfactory
Guwahati,0.386065,0.417447,0.217071,0.297515,0.390943,0.397269,0.430166,0.416775,0.399641,0.454541,0.639541,Satisfactory
Patna,0.317556,0.489155,0.373234,0.55207,0.43959,0.388686,0.488934,0.61732,0.496534,0.62486,0.75864,Satisfactory
Chennai,0.319839,0.489155,0.26554,0.338515,0.423011,0.139625,0.471138,0.294826,0.351463,?,0.55162,Satisfactory
Kolkata,0.243506,0.307943,0.181252,0.272276,0.326873,0.312106,0.372148,0.287081,0.530536,0.482072,0.600695,Satisfactory
Mumbai,0.216451,0.392384,0.327786,0.272386,0.41385,0.269897,0.404237,0.320853,0.353373,0.453827,0.639541,Satisfactory
Ahmedabad,0.286964,0.413342,0.170643,0.335763,0.302404,0.388686,0.374805,0.447868,0.512863,0.50823,0.696622,Satisfactory
Thiruvananthapuram,0.364085,0.427281,0.095058,0.265209,0.241539,0.230196,0.44958,0.272462,0.616851,0.545059,0.639541,Satisfactory
Hyderabad,0.275929,0.367986,0.211405,0.373248,0.345651,0.289686,0.363734,0.277953,0.445551,0.426525,0.611875,Satisfactory
Amaravati,0.370112,0.428713,0.175574,0.52112,0.441587,0.35058,0.4872,0.395492,0.454928,0.181428,0.252496,Satisfactory
Amaravati,0.289541,0.373273,0.163019,0.243697,0.254433,0.288069,0.42548,0.388464,0.435338,?,0.462076,Satisfactory
Bengaluru,0.332036,0.417387,0.250113,0.422084,0.432546,0.324067,0.480889,0.319295,0.476816,0.360933,0.460753,Satisfactory
Chennai,0.352852,0.489155,0.280398,0.395229,0.378254,0.493611,0.455708,0.28499,0.542562,0.458034,0.504159,Satisfactory
Bengaluru,0.35194,0.413362,0.35863,0.534363,0.490332,0.373913,0.454511,0.307994,0.475883,0.472602,0.46338,Satisfactory
Jaipur,0.275179,0.357997,0.182202,0.345969,0.371928,0.387577,0.445719,0.355291,0.577732,0.441582,0.473204,Satisfactory
Thiruvananthapuram,0.14359,0.240092,0.102185,0.183984,0.17334,0.149017,0.40225,0.123173,0.478126,0.545059,0.639541,Satisfactory
Thiruvananthapuram,0.374818,0.445691,0.123397,0.324717,0.290053,0.247632,0.479011,0.322858,0.570466,0.545059,0.639541,Satisfactory
Bengaluru,0.32863,0.360833,0.152559,0.302574,0.328105,0.287765,0.427066,0.287269,0.52679,0.328782,0.637004,Satisfactory
Jaipur,0.288814,0.434027,0.149763,0.415252,0.440314,0.337495,0.406186,0.280726,0.438301,?,0,Satisfactory
Mumbai,0.239037,0.413844,0.392861,0.352934,0.500423,0.388686,0.530702,0.461788,0.454211,0.292339,0.639541,Satisfactory
Jorapokhar,0.398158,0.261102,0.250337,0.274128,0.440314,0.237127,0.539461,0.303602,0.248173,0.545059,0.639541,Satisfactory
Coimbatore,0.297838,0.339499,0.099887,0.527238,0.538366,0.291385,0.347964,0.305643,0.398576,0,?,Satisfactory
Gurugram,0.373011,0.489155,0.084245,0.094143,0.156146,0.388686,0.382387,0.225913,0.386415,0.545059,0.639541,Satisfactory
Kolkata,0.241736,0.329717,0.233253,0.442649,0.482434,0.29782,0.495591,0.172794,0.325354,0.543464,0.65783,Satisfactory
Gurugram,0.293164,0.451683,0.266448,0.272932,0.359338,0.388686,0.479954,0.34399,0.360651,0.493524,0.596443,Satisfactory
Visakhapatnam,0.314323,0.460821,0.352308,0.511731,0.48417,0.284994,0.463713,0.411888,0.325796,0.586078,0.676832,Satisfactory
Jaipur,0.303371,0.3972,0.167443,0.292103,0.319101,0.354029,0.400224,0.378103,0.617222,0.421591,0.303781,Satisfactory
Chennai,0.275137,0.489155,0.297204,0.348085,0.365048,0.388686,0.164656,0.312439,0.505601,0.407387,0.418515,Satisfactory
Hyderabad,0.303301,0.40959,0.223725,0.391251,0.348867,0.284787,0.417158,0.247307,0.398804,0.354916,0.528331,Satisfactory
Gurugram,0.331917,0.383937,0.252888,0.254981,0.291823,0.388686,0.415409,0.354903,0.397198,0.493991,0.595819,Satisfactory
Chennai,0.309612,0.489155,0.131619,0.323277,0.333817,0.388686,?,0.210442,0.347975,0.193878,0.064628,Satisfactory
Thiruvananthapuram,0.348111,0.415144,0.095058,0.289278,0.255517,0.222395,0.462607,0.31598,0.598057,0.545059,0.639541,Satisfactory
Kolkata,0.340502,0.417545,0.219047,0.37089,0.416204,0.27306,0.42548,0.223605,0.50741,0.720316,0.65038,Satisfactory
Bengaluru,0.256879,0.416636,0.169374,0.39445,0,0.387282,0.417158,0.262635,0.362837,0.413109,0.435689,Satisfactory
Patna,0.316192,0.489155,0.367929,0.567273,0.443164,0.388686,0.47515,0.63881,0.623697,0.527012,0.758667,Satisfactory
Bengaluru,0.290606,0.489155,0.252227,0.413779,0.364651,0.329559,0.558343,0.222142,0.367582,0.573056,0.476636,Satisfactory
Kolkata,0.23247,0.304567,0.383034,0.354839,0.482397,0.331929,0.400224,0.222729,0.34232,0.735507,0.672741,Satisfactory
Amritsar,0.299283,0.368906,0.24264,0.271176,0.347485,0.283955,0.325135,0.268054,0.321222,0.555777,0.437416,Satisfactory
Thiruvananthapuram,0.328051,0.395308,0.278265,0.389092,0.389845,0.299816,0.497979,0.352035,0.481642,0.545059,0.639541,Satisfactory
Mumbai,0.248087,0.36811,0.305577,0.402486,0.479079,0.388686,0.488071,0.378218,0.558415,0.300113,0.639541,Satisfactory
Chennai,0.344345,0.489155,0.232113,0.404728,0.363721,0.930876,0.316233,0.371416,0.498492,0.529911,0.527032,Satisfactory
Chennai,0.285249,0.335737,0.266045,0.286202,0.378685,0.598052,0.409975,0.28229,0.455108,0.4062,?,Satisfactory
Bengaluru,0.264906,0.389396,0.301888,0.426365,0.358311,0.402286,0.42548,0.25861,0.496925,0.478839,0.509836,Satisfactory
Talcher,0.254551,0.350217,0.472129,0.054818,0.491137,0.269897,0.537875,0.594071,0.157537,?,0.639541,Satisfactory
Amritsar,0.256879,0.296353,0.371612,0.370952,0.450664,0.32242,0.43753,0.359255,0.521377,0.453827,0.438268,Satisfactory
Lucknow,0.329389,0.489155,0.194746,0.291619,0.440314,0.388686,0.493967,0.273699,0.378098,0.510601,0.546718,Satisfactory
Chennai,0.34249,0.164271,0.25733,0.281422,0.368,0.497048,0.45689,0.288022,0.521886,0.397433,?,Satisfactory
Bhopal,0.321809,0.455892,0.182391,0.433811,0.381551,0.328602,0.445719,0.32605,0.603414,0.545059,0.639541,Satisfactory
Jaipur,0.330717,0.43769,0.271008,0.439937,0.474857,0.488447,0.430166,0.337161,0.538929,0.427482,0.528653,Satisfactory
Mumbai,0.289922,0.40706,0.269732,0.430284,0.484771,0.388686,0.498763,0.319452,0.54649,0.313951,0.639541,Satisfactory
Bengaluru,0.288929,0.391519,0.208854,0.317314,0.352308,0.245621,0.438941,0.313412,0.343725,0.454541,0.417462,Satisfactory
Guwahati,0.350184,0.424675,0.320852,0.325353,0.486154,0.316528,0.329311,0.395066,0.399261,0.283857,0.639541,Satisfactory
Amaravati,0.363756,0.450845,0.194746,0.321095,0.312834,0.3313,0.417158,0.42708,0.399185,0,0.465935,Satisfactory
Amritsar,0.398158,0.291936,0.231731,0.274776,0.35337,0.228673,0.558343,0.298568,0.519937,0.488717,0.466562,Satisfactory
Bengaluru,0.266372,0.390427,0.224937,0.374417,0.394146,0.318908,0.46589,0.257244,0.449492,0.384795,0.486235,Satisfactory
Coimbatore,0.315931,0.358677,0.043141,0.375822,0.390366,0.388686,0.445719,0.337444,0.587062,?,?,Satisfactory
Bengaluru,0.302208,0.391896,0.147678,0.272276,0.305552,0.295606,0.43753,0.300669,0.538624,0.300113,0.429381,Satisfactory
Gurugram,0.344149,0.489155,0.212882,0.236569,0.26388,0.388686,0.363734,0.185044,0.496534,0.545059,0.639541,Satisfactory
Hyderabad,0.232358,0.398301,0.198098,0.297422,0.238013,0.197515,0.27705,0.222142,0.478181,0,0.336678,Satisfactory
Mumbai,0.189135,0.327388,0.331538,0.286503,0.417117,0.340816,0.384794,0.323775,0.362565,0.500299,0.639541,Satisfactory
Bengaluru,0.329661,0.46612,0.316277,0.557856,0,0.388637,0.420568,0.307325,0.496534,0.545059,0.639541,Satisfactory
Thiruvananthapuram,0.287737,0.361657,0.246367,0.313873,0.360427,0.251698,0.40225,0.294104,0.455882,0.545059,0.639541,Satisfactory
Ahmedabad,0.297765,0.472236,0.171063,0.377642,0.313911,0.388686,0.379922,0.563161,0.517927,0.556017,0.749562,Satisfactory
Chennai,0.289503,0.292315,0.266246,0.333121,0.389438,0.388872,0.454511,0.283259,0.462748,?,0.288205,Satisfactory
Chennai,0.267912,0.284084,0.207483,0.304017,0.361441,0.40107,0.485436,0.310477,0.562178,0.246054,0.572677,Satisfactory
Bengaluru,0.257303,0.350135,0.276953,0.380222,0.411522,0.334501,0.447022,0.26086,0.422823,0.397433,0.494009,Satisfactory
Amritsar,0.234805,0.412697,0.325456,0.294022,0.417472,0.302719,0.44958,0.362147,0.496534,0.467169,0.485216,Satisfactory
Bengaluru,0.219211,0.388112,0.268049,0.395395,0,0.39045,0.423869,0.289517,0.445861,0.40856,0.427497,Satisfactory
Bengaluru,0.220814,0.33656,0.302616,0.360446,0.425751,0.311578,0.445719,0.300843,0.321109,0.323129,0.453844,Satisfactory
Hyderabad,0.250521,0.310983,0.14715,0.375151,0.329653,0.318231,0.436099,0.293379,0.521886,0.352821,0.521991,Satisfactory
Lucknow,0.256123,0.489155,0.133173,0.300477,0.440314,0.388686,0.558343,0.253303,0.389063,0.246054,0.252496,Satisfactory
Mumbai,0.298019,0.40383,0.335148,0.389548,0.485744,0.388686,0.473164,0.396342,0.549066,0.325998,0.639541,Satisfactory
Amritsar,0.326733,0.442948,0.293755,0.354093,0.43959,0.252214,0.558343,0.244338,0.519704,0.448666,0.523021,Satisfactory
Bengaluru,0.306019,0.395024,0.310198,0.444886,0.475169,0.344812,0.491481,0.297684,0.496367,0.453107,0.767707,Satisfactory
Chennai,0.385883,0.489155,0.148726,0.310017,0.298499,0.388686,0.112395,0.332709,0.409074,0.129252,?,Satisfactory
Talcher,0.255077,0.279762,0.360832,0.359126,0.368715,0.285407,0.518581,0.461307,0.551243,?,0.639541,Satisfactory
Chennai,0.379933,0.489155,0.16852,0.25174,0.283955,0.717484,0.466961,0.30699,0.505061,0.516642,0.570239,Satisfactory
Bengaluru,0.29583,0.39856,0.18611,0.312341,0.337339,0.311314,0.450835,0.30766,0.56008,0.328782,0.465935,Satisfactory
Bengaluru,0.355113,0.430305,0.249776,0.529429,0,0.379144,0.660085,0.275739,0.643238,0.45165,0.478856,Satisfactory
Hyderabad,0.251747,0.281229,0.159573,0.3774,0.333501,0.332791,0.420568,0.275536,0.555797,0.348483,0.510619,Satisfactory
Kolkata,0.301322,0.383591,0.190771,0.456828,0.484583,0.241231,0.507012,0.159956,0.351942,0.552848,0.588668,Satisfactory
Bengaluru,0.354796,0.489155,0.296787,0.507522,0.456448,0.476156,0.548012,0.229858,0.330256,0.545059,0.46273,Satisfactory
Chennai,0.246019,0.28724,0.263707,0.275314,0.369942,0.479949,0.479954,0.278352,0.583858,0.223569,0.21469,Satisfactory
Gurugram,0.392311,0.489155,0.214632,0.369197,0.440314,0.388686,0.418877,0.347517,0.563502,0.10243,0.508249,Satisfactory
Thiruvananthapuram,0.295131,0.407122,0.093543,0.230963,0.214444,0.195521,0.441706,0.347786,0.587617,0.545059,0.639541,Satisfactory
Thiruvananthapuram,0.173587,0.260684,0.091468,0.182888,0.16944,0.147411,0.413629,0.144614,0.469035,0.545059,0.639541,Satisfactory
Hyderabad,0.303336,0.388902,0.177762,0.405258,0.357899,0.326592,0.387146,0.293923,0.459954,0.434798,0.620185,Satisfactory
Chennai,0.38846,0.489155,0.273624,0.373618,0.354004,0.631856,0.468022,0.376131,0.524921,0.413109,0.478856,Satisfactory
Mumbai,0.266681,0.443124,0.349947,0.35348,0.472184,0.388686,0.525424,0.474289,0.536612,0.433914,0.639541,Satisfactory
